title,company_era,developer,series,genre,subgenre,dimension,platform,platform_family,platform_type,release_year,region,sales,gross_revenue,critic_score,user_score,exclusivity_status,nintendo_relationship_era,japan_only
Front Mission Alternative,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PSN,Other,Other,2008.0,JP,,,,,Timed Exclusive,N/A,True
Front Mission Alternative,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PSN,Other,Other,2008.0,NA,,,,,Timed Exclusive,N/A,True
Front Mission Alternative,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PSN,Other,Other,2008.0,Other,,,,,Timed Exclusive,N/A,True
Front Mission Alternative,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PSN,Other,Other,2008.0,PAL,,,,,Timed Exclusive,N/A,True
,Square Enix,Double Helix Games,Standalone,,,,Final Fantasy XIV,,,,,,,,,Multiplatform,,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PC,PC,PC,2010.0,JP,,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PC,PC,PC,2010.0,NA,,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PC,PC,PC,2010.0,Other,,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PC,PC,PC,2010.0,PAL,,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PS3,PlayStation,Home Console,2010.0,JP,0.11,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PS3,PlayStation,Home Console,2010.0,NA,0.09,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PS3,PlayStation,Home Console,2010.0,Other,0.03,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,PS3,PlayStation,Home Console,2010.0,PAL,0.07,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,Xbox 360,Microsoft,Home Console,2010.0,JP,0.02,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,Xbox 360,Microsoft,Home Console,2010.0,NA,0.1,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,Xbox 360,Microsoft,Home Console,2010.0,Other,0.02,,,,Multiplatform,N/A,False
Front Mission Evolved,Square Enix,Double Helix Games,Front Mission,Shooter,Tactical / Strategy RPG,2D,Xbox 360,Microsoft,Home Console,2010.0,PAL,0.07,,,,Multiplatform,N/A,False
Front Mission: Gun Hazard,Squaresoft,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,SNES,Nintendo,Home Console,1996.0,JP,0.24,,,,Timed Exclusive,Pre-Split,True
Front Mission: Gun Hazard,Squaresoft,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,SNES,Nintendo,Home Console,1996.0,NA,,,,,Timed Exclusive,Pre-Split,True
Front Mission: Gun Hazard,Squaresoft,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,SNES,Nintendo,Home Console,1996.0,Other,,,,,Timed Exclusive,Pre-Split,True
Front Mission: Gun Hazard,Squaresoft,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,SNES,Nintendo,Home Console,1996.0,PAL,,,,,Timed Exclusive,Pre-Split,True
Front Mission: Gun Hazard,Square Enix,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,VC,Other,Other,2008.0,JP,,,,,Timed Exclusive,N/A,True
Front Mission: Gun Hazard,Square Enix,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,VC,Other,Other,2008.0,NA,,,,,Timed Exclusive,N/A,True
Front Mission: Gun Hazard,Square Enix,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,VC,Other,Other,2008.0,Other,,,,,Timed Exclusive,N/A,True
Front Mission: Gun Hazard,Square Enix,Omiya Soft,Front Mission,Role-Playing,Tactical / Strategy RPG,2D,VC,Other,Other,2008.0,PAL,,,,,Timed Exclusive,N/A,True
Front Mission History,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS1,PlayStation,Home Console,2003.0,JP,,,,,Exclusive,N/A,False
Front Mission History,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS1,PlayStation,Home Console,2003.0,NA,,,,,Exclusive,N/A,False
Front Mission History,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS1,PlayStation,Home Console,2003.0,Other,,,,,Exclusive,N/A,False
Front Mission History,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS1,PlayStation,Home Console,2003.0,PAL,,,,,Exclusive,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PC,PC,PC,2005.0,JP,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PC,PC,PC,2005.0,NA,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PC,PC,PC,2005.0,Other,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PC,PC,PC,2005.0,PAL,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS2,PlayStation,Home Console,2005.0,JP,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS2,PlayStation,Home Console,2005.0,NA,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS2,PlayStation,Home Console,2005.0,Other,,,,,Multiplatform,N/A,False
Front Mission Online,Square Enix,Square Enix,Front Mission,Strategy,Tactical / Strategy RPG,2D,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Multiplatform,N/A,False
,Squaresoft,Omiya Soft,Standalone,,,,SNES,,,,,,,,,Multiplatform,,False
Fullmetal Alchemist 2: Curse of the Crimson Elixir,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,,,,,Exclusive,N/A,False
Fullmetal Alchemist 2: Curse of the Crimson Elixir,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,,,,,Exclusive,N/A,False
Fullmetal Alchemist 2: Curse of the Crimson Elixir,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,,,,,Exclusive,N/A,False
Fullmetal Alchemist 2: Curse of the Crimson Elixir,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Exclusive,N/A,False
Fullmetal Alchemist 3: Kami o Tsugu Shoujo,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,,,,,Exclusive,N/A,False
Fullmetal Alchemist 3: Kami o Tsugu Shoujo,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,,,,,Exclusive,N/A,False
Fullmetal Alchemist 3: Kami o Tsugu Shoujo,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,,,,,Exclusive,N/A,False
Fullmetal Alchemist 3: Kami o Tsugu Shoujo,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Racjin,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
Fullmetal Alchemist and the Broken Angel,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,0.26,,,,Exclusive,N/A,False
Fullmetal Alchemist and the Broken Angel,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,0.15,,,,Exclusive,N/A,False
Fullmetal Alchemist and the Broken Angel,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,0.04,,,,Exclusive,N/A,False
Fullmetal Alchemist and the Broken Angel,Square Enix,Racjin,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,0.12,,,,Exclusive,N/A,False
Fullmetal Alchemist: Daughter of the Dusk,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,JP,,,,,Exclusive,Post-Merger,False
Fullmetal Alchemist: Daughter of the Dusk,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,NA,,,,,Exclusive,Post-Merger,False
Fullmetal Alchemist: Daughter of the Dusk,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,Other,,,,,Exclusive,Post-Merger,False
Fullmetal Alchemist: Daughter of the Dusk,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,PAL,,,,,Exclusive,Post-Merger,False
Fullmetal Alchemist: Prince of the Dawn,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,JP,0.01,,,,Exclusive,Post-Merger,True
Fullmetal Alchemist: Prince of the Dawn,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,NA,,,,,Exclusive,Post-Merger,True
Fullmetal Alchemist: Prince of the Dawn,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,Other,,,,,Exclusive,Post-Merger,True
Fullmetal Alchemist: Prince of the Dawn,Square Enix,Square Enix,Standalone,Adventure,,Unknown,Wii,Nintendo,Home Console,2009.0,PAL,,,,,Exclusive,Post-Merger,True
Furry Tales,Square Enix,Mad Monkey,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2004.0,JP,,,,,Exclusive,N/A,False
Furry Tales,Square Enix,Mad Monkey,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2004.0,NA,,,,,Exclusive,N/A,False
Furry Tales,Square Enix,Mad Monkey,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2004.0,Other,,,,,Exclusive,N/A,False
Furry Tales,Square Enix,Mad Monkey,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2004.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
Gekikuukan Pro Yakyuu: At the End of the Century 1999,Squaresoft,SquareSoft,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2000.0,JP,0.54,,,,Exclusive,N/A,True
Gekikuukan Pro Yakyuu: At the End of the Century 1999,Squaresoft,SquareSoft,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2000.0,NA,,,,,Exclusive,N/A,True
Gekikuukan Pro Yakyuu: At the End of the Century 1999,Squaresoft,SquareSoft,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2000.0,Other,,,,,Exclusive,N/A,True
Gekikuukan Pro Yakyuu: At the End of the Century 1999,Squaresoft,SquareSoft,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2000.0,PAL,,,,,Exclusive,N/A,True
,Squaresoft,Square,Standalone,,,,PC-8801,,,,,,,78.0,,Multiplatform,,False
G-Force (2006),Square Enix,Phoenix Games,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
G-Force (2006),Square Enix,Phoenix Games,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
G-Force (2006),Square Enix,Phoenix Games,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
G-Force (2006),Square Enix,Phoenix Games,Standalone,Sports,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,PocketStation,,,,,,,,,Multiplatform,,False
Go Kart Rally,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2007.0,JP,,,,,Exclusive,N/A,False
Go Kart Rally,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2007.0,NA,,,,,Exclusive,N/A,False
Go Kart Rally,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2007.0,Other,,,,,Exclusive,N/A,False
Go Kart Rally,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2007.0,PAL,,,,,Exclusive,N/A,False
,Enix,Produce,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
,Enix,Game Arts / Rocket Studio,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
Grandia III,Square Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,75.0,,Exclusive,N/A,False
Grandia III,Square Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,75.0,,Exclusive,N/A,False
Grandia III,Square Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,75.0,,Exclusive,N/A,False
Grandia III,Square Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,75.0,,Exclusive,N/A,False
Grandia Xtreme,Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2002.0,JP,0.25,,67.0,,Exclusive,N/A,False
Grandia Xtreme,Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2002.0,NA,0.07,,67.0,,Exclusive,N/A,False
Grandia Xtreme,Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2002.0,Other,0.02,,67.0,,Exclusive,N/A,False
Grandia Xtreme,Enix,Game Arts,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2002.0,PAL,0.05,,67.0,,Exclusive,N/A,False
,Enix,Sieg / System Sacom,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
Guerrilla Strike,Square Enix,Phoenix Games,Standalone,Simulation,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Guerrilla Strike,Square Enix,Phoenix Games,Standalone,Simulation,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Guerrilla Strike,Square Enix,Phoenix Games,Standalone,Simulation,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Guerrilla Strike,Square Enix,Phoenix Games,Standalone,Simulation,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Byking,Standalone,,,,Arcade,,,,,,,,,Multiplatform,,False
,Square Enix,Byking,Standalone,,,,Arcade,,,,,,,,,Multiplatform,,False
,Square Enix,"May 12, 2016",Standalone,,,,Star Ocean: Integrity and Faithlessness,,,,,,,,,Multiplatform,,False
,Square Enix,Square Enix / PopCap Games,Standalone,,,,Cross Treasures,,,,,,,,,Multiplatform,,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,PC,PC,PC,2009.0,JP,,,,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,PC,PC,PC,2009.0,NA,,,,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,PC,PC,PC,2009.0,Other,,,,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,PC,PC,PC,2009.0,PAL,,,,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,XBL,Other,Other,2009.0,JP,,,77.0,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,XBL,Other,Other,2009.0,NA,,,77.0,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,XBL,Other,Other,2009.0,Other,,,77.0,,Multiplatform,N/A,False
Gyromancer,Square Enix,PopCap Games / Square Enix,Standalone,Role-Playing,,Unknown,XBL,Other,Other,2009.0,PAL,,,77.0,,Multiplatform,N/A,False
,Square Enix,Square Enix / PopCap Games,Standalone,,,,Xbox 360,,,,,,,,,Multiplatform,,False
,Square Enix,Rocket Studio,Standalone,,,,3DS,,,,,,,,,Multiplatform,,False
Habitrail Hamster Ball,Square Enix,Data Design Interactive,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,,,,,Exclusive,N/A,False
Habitrail Hamster Ball,Square Enix,Data Design Interactive,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,,,,,Exclusive,N/A,False
Habitrail Hamster Ball,Square Enix,Data Design Interactive,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,,,,,Exclusive,N/A,False
Habitrail Hamster Ball,Square Enix,Data Design Interactive,Standalone,Puzzle,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Aques,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
Hanjuku Eiyuu 4: 7-Jin no Hanjuku Eiyuu,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,,,,,Exclusive,N/A,False
Hanjuku Eiyuu 4: 7-Jin no Hanjuku Eiyuu,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,,,,,Exclusive,N/A,False
Hanjuku Eiyuu 4: 7-Jin no Hanjuku Eiyuu,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,,,,,Exclusive,N/A,False
Hanjuku Eiyuu 4: 7-Jin no Hanjuku Eiyuu,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Exclusive,N/A,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1992.0,JP,,,,,Timed Exclusive,Pre-Split,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1992.0,NA,,,,,Timed Exclusive,Pre-Split,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1992.0,Other,,,,,Timed Exclusive,Pre-Split,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1992.0,PAL,,,,,Timed Exclusive,Pre-Split,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2002.0,JP,,,,,Timed Exclusive,N/A,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2002.0,NA,,,,,Timed Exclusive,N/A,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2002.0,Other,,,,,Timed Exclusive,N/A,False
"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2002.0,PAL,,,,,Timed Exclusive,N/A,False
Hanjuku Eiyuu Tai 3D,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2003.0,JP,,,,,Exclusive,N/A,False
Hanjuku Eiyuu Tai 3D,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2003.0,NA,,,,,Exclusive,N/A,False
Hanjuku Eiyuu Tai 3D,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2003.0,Other,,,,,Exclusive,N/A,False
Hanjuku Eiyuu Tai 3D,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2003.0,PAL,,,,,Exclusive,N/A,False
Hanjuku Hero,Squaresoft,Bits Laboratory,Standalone,Role-Playing,,Unknown,NES,Nintendo,Home Console,1988.0,JP,,,,,Timed Exclusive,Pre-Split,True
Hanjuku Hero,Squaresoft,Bits Laboratory,Standalone,Role-Playing,,Unknown,NES,Nintendo,Home Console,1988.0,NA,,,,,Timed Exclusive,Pre-Split,True
Hanjuku Hero,Squaresoft,Bits Laboratory,Standalone,Role-Playing,,Unknown,NES,Nintendo,Home Console,1988.0,Other,,,,,Timed Exclusive,Pre-Split,True
Hanjuku Hero,Squaresoft,Bits Laboratory,Standalone,Role-Playing,,Unknown,NES,Nintendo,Home Console,1988.0,PAL,,,,,Timed Exclusive,Pre-Split,True
Hanjuku Hero,Square Enix,Bits Laboratory,Standalone,Role-Playing,,Unknown,VC,Other,Other,2007.0,JP,,,,,Timed Exclusive,N/A,True
Hanjuku Hero,Square Enix,Bits Laboratory,Standalone,Role-Playing,,Unknown,VC,Other,Other,2007.0,NA,,,,,Timed Exclusive,N/A,True
Hanjuku Hero,Square Enix,Bits Laboratory,Standalone,Role-Playing,,Unknown,VC,Other,Other,2007.0,Other,,,,,Timed Exclusive,N/A,True
Hanjuku Hero,Square Enix,Bits Laboratory,Standalone,Role-Playing,,Unknown,VC,Other,Other,2007.0,PAL,,,,,Timed Exclusive,N/A,True
,Square Enix,"May 26, 2005",Standalone,,,,Front Mission: Online,,,,,,,,,Multiplatform,,False
,Squaresoft,Square,Standalone,,,,SNES,,,,,,,,,Multiplatform,,False
,Squaresoft,Sting Entertainment,Standalone,,,,WonderSwan,,,,,,,,,Multiplatform,,False
,Square Enix,Square Enix,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
Hansel & Gretel,Square Enix,Phoenix Games,Standalone,Adventure,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Hansel & Gretel,Square Enix,Phoenix Games,Standalone,Adventure,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Hansel & Gretel,Square Enix,Phoenix Games,Standalone,Adventure,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Hansel & Gretel,Square Enix,Phoenix Games,Standalone,Adventure,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
Hataraku Chocobo,Squaresoft,SquareSoft,Chocobo,Strategy,Roguelike RPG,Unknown,WS,Other,Other,2000.0,JP,,,,,Exclusive,N/A,False
Hataraku Chocobo,Squaresoft,SquareSoft,Chocobo,Strategy,Roguelike RPG,Unknown,WS,Other,Other,2000.0,NA,,,,,Exclusive,N/A,False
Hataraku Chocobo,Squaresoft,SquareSoft,Chocobo,Strategy,Roguelike RPG,Unknown,WS,Other,Other,2000.0,Other,,,,,Exclusive,N/A,False
Hataraku Chocobo,Squaresoft,SquareSoft,Chocobo,Strategy,Roguelike RPG,Unknown,WS,Other,Other,2000.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,WonderSwan,,,,,,,,,Exclusive,,False
Heavy Metal Thunder,Square Enix,Media.Vision,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2005.0,JP,,,,,Exclusive,N/A,False
Heavy Metal Thunder,Square Enix,Media.Vision,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2005.0,NA,,,,,Exclusive,N/A,False
Heavy Metal Thunder,Square Enix,Media.Vision,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2005.0,Other,,,,,Exclusive,N/A,False
Heavy Metal Thunder,Square Enix,Media.Vision,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2005.0,PAL,,,,,Exclusive,N/A,False
Herkules,Enix,The Code Monkeys,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,JP,,,,,Exclusive,N/A,False
Herkules,Enix,The Code Monkeys,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,NA,,,,,Exclusive,N/A,False
Herkules,Enix,The Code Monkeys,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,Other,,,,,Exclusive,N/A,False
Herkules,Enix,The Code Monkeys,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,PAL,,,,,Exclusive,N/A,False
Heroes of Mana,Square Enix,Brownie Brown,Standalone,Strategy,,Unknown,DS,Nintendo,Handheld,2007.0,JP,,,64.0,,Exclusive,Post-Merger,False
Heroes of Mana,Square Enix,Brownie Brown,Standalone,Strategy,,Unknown,DS,Nintendo,Handheld,2007.0,NA,,,64.0,,Exclusive,Post-Merger,False
Heroes of Mana,Square Enix,Brownie Brown,Standalone,Strategy,,Unknown,DS,Nintendo,Handheld,2007.0,Other,,,64.0,,Exclusive,Post-Merger,False
Heroes of Mana,Square Enix,Brownie Brown,Standalone,Strategy,,Unknown,DS,Nintendo,Handheld,2007.0,PAL,,,64.0,,Exclusive,Post-Merger,False
Heroes of Ruin,Square Enix,n-Space,Standalone,Role-Playing,,Unknown,3DS,Nintendo,Handheld,2012.0,JP,,,66.0,,Exclusive,Post-Merger,False
Heroes of Ruin,Square Enix,n-Space,Standalone,Role-Playing,,Unknown,3DS,Nintendo,Handheld,2012.0,NA,,,66.0,,Exclusive,Post-Merger,False
Heroes of Ruin,Square Enix,n-Space,Standalone,Role-Playing,,Unknown,3DS,Nintendo,Handheld,2012.0,Other,,,66.0,,Exclusive,Post-Merger,False
Heroes of Ruin,Square Enix,n-Space,Standalone,Role-Playing,,Unknown,3DS,Nintendo,Handheld,2012.0,PAL,,,66.0,,Exclusive,Post-Merger,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2016.0,JP,,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2016.0,NA,,,85.0,,Timed Exclusive,N/A,False
Hitman,Square Enix,IO Interactive,Hitman,Action,Stealth / Third-Person,3D,PC,PC,PC,2016.0,Other,,,85.0,,Timed Exclusive,N/A,False
